HATKODU,YON,SIRANO,DURAKKODU,XKOORDINATI,YKOORDINATI,YON,SEFER_SURESI
78C,G,31,102051,28.804888,41.084386,1,
78C,G,32,102042,28.80203,41.088451,1,
78C,G,33,126444,28.797694,41.089263,1,
78C,G,34,126432,28.794129,41.093028,1,
78C,G,35,126722,28.793236,41.095876,1,
78C,G,36,127232,28.792944,41.097282,1,
78C,G,37,104492,28.793688,41.1029,1,
78C,G,38,126602,28.794536,41.105672,1,
78C,G,39,177311,28.795803,41.107307,1,
78C,G,40,123672,28.801466,41.105248,1,
78C,G,41,122831,28.803915,41.102749,1,
78C,G,42,130472,28.803912,41.106685,1,
78C,G,43,128342,28.80329,41.110199,1,
78C,G,44,133522,28.803098,41.112425,1,
78C,G,45,134012,28.802822,41.114997,1,
78C,G,46,165991,28.80109,41.118787,1,
78C,G,47,180941,28.805945,41.120822,1,
78C,G,48,179462,28.80633,41.123236,1,
78C,G,49,183532,28.797107,41.135604,1,
78C,G,50,166681,28.795469,41.141821,1,
78E,D,1,180051,28.739759,41.09491,0,
78E,D,2,166292,28.73831,41.105699,0,
78E,D,3,304011,28.747664,41.106166,0,
78E,D,4,180441,28.749904,41.105411,0,
78E,D,5,102061,28.753943,41.10516,0,
78E,D,6,102071,28.753506,41.106849,0,
78E,D,7,102081,28.753912,41.108494,0,
78E,D,8,102091,28.75673,41.108966,0,
78E,D,9,102101,28.758734,41.107021,0,
78E,D,10,102111,28.761406,41.103844,0,
78E,D,11,102121,28.762378,41.102481,0,
78E,D,12,102131,28.761545,41.099095,0,
78E,D,13,102141,28.762459,41.097105,0,
78E,D,14,102151,28.763188,41.099543,0,
78E,D,15,102122,28.762789,41.102423,0,
78E,D,16,102161,28.76398,41.103787,0,
78E,D,17,102641,28.767191,41.1056,0,
78E,D,18,102171,28.768288,41.103087,0,
78E,D,19,133271,28.766662,41.098307,0,
78E,D,20,166021,28.770218,41.097562,0,
78E,D,21,103251,28.773387,41.097043,0,
78E,D,22,183322,28.777302,41.101659,0,
78E,D,23,180961,28.772573,41.10855,0,
78E,D,24,180041,28.77588,41.115404,0,
78E,D,25,102622,28.780472,41.107953,0,
78E,D,26,102613,28.781186,41.105594,0,
78E,D,27,182511,28.781536,41.100436,0,
78E,D,28,182521,28.783782,41.096523,0,
78E,D,29,182491,28.786625,41.094337,0,
78E,D,30,182501,28.788699,41.09681,0,
78E,D,31,126563,28.789635,41.098877,0,
78E,D,32,126572,28.789168,41.100594,0,
78E,D,33,126582,28.789822,41.104042,0,
78E,D,34,126592,28.791506,41.106341,0,
78E,D,35,127642,28.787299,41.106797,0,
78E,D,36,130852,28.78986,41.108416,0,
78E,D,37,130842,28.788977,41.110554,0,
78E,D,38,130832,28.78623,41.110894,0,
78E,D,39,183442,28.786143,41.112878,0,
78E,D,40,183431,28.790301,41.114206,0,
78E,D,41,130582,28.792286,41.111252,0,
78E,D,42,130572,28.792965,41.10865,0,
78E,D,43,122841,28.794395,41.107562,0,
78E,D,44,123672,28.801466,41.105248,0,
78E,D,45,128521,28.803633,41.101484,0,
78E,D,46,129221,28.804396,41.098954,0,
78E,D,47,129231,28.805829,41.096396,0,
78E,D,48,130482,28.806256,41.094893,0,
78E,D,49,181012,28.806697,41.090217,0,
78E,D,50,182881,28.80905,41.090438,0,
78E,D,51,128092,28.810978,41.091096,0,
78E,D,52,127812,28.810279,41.09594,0,
78E,D,53,131422,28.81063,41.097774,0,
78E,D,54,126042,28.811142,41.101248,0,
78E,D,55,126022,28.810087,41.102268,0,
78E,D,56,128232,28.80928,41.104689,0,
78E,D,57,124992,28.810013,41.106038,0,
78E,D,58,124422,28.810241,41.108655,0,
78E,D,59,123932,28.810079,41.111396,0,
78E,D,60,126782,28.810073,41.113079,0,
78E,D,61,128222,28.810464,41.114738,0,
78E,D,62,123292,28.810609,41.11697,0,
78E,D,63,123012,28.809542,41.118346,0,
78E,D,64,180092,28.807282,41.119922,0,
78E,D,65,179452,28.803415,41.118105,0,
78E,D,66,165991,28.80109,41.118787,0,
78E,D,67,180941,28.805945,41.120822,0,
78E,D,68,179462,28.80633,41.123236,0,
78E,D,69,183532,28.797107,41.135604,0,
78E,D,70,166681,28.795469,41.141821,0,
78E,G,1,166681,28.795469,41.141821,1,
78E,G,2,183531,28.79718,41.135152,1,
78E,G,3,179461,28.806177,41.124436,1,
78E,G,4,180942,28.80522,41.120493,1,
78E,G,5,165992,28.800914,41.119059,1,
78E,G,6,179451,28.803545,41.117955,1,
78E,G,7,180091,28.807437,41.119625,1,
78E,G,8,123011,28.809863,41.118093,1,
78E,G,9,123291,28.81018,41.116802,1,
78E,G,10,128221,28.810392,41.11461,1,
78E,G,11,126781,28.809903,41.11306,1,
78E,G,12,123931,28.810004,41.11115,1,
78E,G,13,124421,28.810088,41.108663,1,
78E,G,14,124991,28.809841,41.106068,1,
78E,G,15,128231,28.809326,41.10456,1,
78E,G,16,126021,28.810025,41.10217,1,
78E,G,17,126041,28.810827,41.101079,1,
78E,G,18,131421,28.810431,41.097893,1,
78E,G,19,127811,28.810249,41.095817,1,
78E,G,20,128091,28.810822,41.090948,1,
78E,G,21,182882,28.80919,41.090409,1,
78E,G,22,181011,28.806653,41.09021,1,
78E,G,23,130481,28.806525,41.094316,1,
78E,G,24,129232,28.806066,41.096712,1,
78E,G,25,129222,28.804533,41.099117,1,
78E,G,26,128522,28.80393,41.101625,1,
78E,G,27,130471,28.803816,41.104728,1,
78E,G,28,123671,28.801884,41.105365,1,
78E,G,29,130571,28.793276,41.108606,1,
78E,G,30,130581,28.792636,41.111246,1,
78E,G,31,183432,28.790537,41.114117,1,
78E,G,32,183441,28.786,41.113072,1,
78E,G,33,130831,28.786327,41.110838,1,
78E,G,34,130841,28.788801,41.110273,1,
78E,G,35,130851,28.789706,41.108366,1,
78E,G,36,127641,28.787063,41.107292,1,
78E,G,37,126581,28.789353,41.103874,1,
78E,G,38,102632,28.786521,41.102423,1,
78E,G,39,102611,28.781559,41.1057,1,
78E,G,40,102621,28.780838,41.108301,1,
78E,G,41,180042,28.776647,41.115005,1,
78E,G,42,180962,28.772279,41.108536,1,
78E,G,43,183321,28.776842,41.102155,1,
78E,G,44,103252,28.771987,41.098277,1,
78E,G,45,166022,28.769953,41.097693,1,
78E,G,46,133272,28.767264,41.098798,1,
78E,G,47,102172,28.76857,41.103081,1,
78E,G,48,102642,28.766848,41.105769,1,
78E,G,49,102162,28.76312,41.103655,1,
78E,G,50,102121,28.762378,41.102481,1,
78E,G,51,102131,28.761545,41.099095,1,
78E,G,52,102141,28.762459,41.097105,1,
78E,G,53,102151,28.763188,41.099543,1,
78E,G,54,102122,28.762789,41.102423,1,
78E,G,55,102112,28.761562,41.10408,1,
78E,G,56,102102,28.758947,41.107239,1,
78E,G,57,102092,28.756607,41.109118,1,
78E,G,58,102082,28.75381,41.108602,1,
78E,G,59,102072,28.753397,41.106729,1,
78E,G,60,102062,28.753421,41.105174,1,
78E,G,61,180442,28.749676,41.105422,1,
78E,G,62,305011,28.747241,41.10611,1,
78E,G,63,166291,28.738032,41.105632,1,
78E,G,64,180051,28.739759,41.09491,1,
78F,D,1,304021,28.800995,41.10833,0,
78F,D,2,128342,28.80329,41.110199,0,
78F,D,3,131662,28.804826,41.114335,0,
78F,D,4,131652,28.805338,41.117994,0,
78F,D,5,179452,28.803415,41.118105,0,
78F,D,6,165991,28.80109,41.118787,0,
78F,D,7,180941,28.805945,41.120822,0,
78F,D,8,179462,28.80633,41.123236,0,
78F,D,9,183532,28.797107,41.135604,0,
78F,D,10,182171,28.792242,41.142676,0,
78F,D,11,133382,28.788723,41.140133,0,
78F,D,12,110792,28.78791,41.137159,0,
78F,D,13,110812,28.787669,41.13348,0,
78F,D,14,177241,28.786173,41.130391,0,
78F,D,15,179551,28.780905,41.130572,0,
78F,D,16,110772,28.777841,41.128165,0,
78F,D,17,104412,28.773408,41.126651,0,
78F,D,18,181352,28.770018,41.124949,0,
78F,D,19,133812,28.767147,41.121822,0,
78F,D,20,180032,28.768911,41.119259,0,
78F,D,21,178082,28.770562,41.115524,0,
78F,D,22,104402,28.767279,41.113296,0,
78F,D,23,181152,28.76749,41.109496,0,
78F,D,24,183372,28.770007,41.107749,0,
78F,D,25,183362,28.770294,41.10324,0,
78F,D,26,133271,28.766662,41.098307,0,
78F,D,27,166021,28.770218,41.097562,0,
78F,D,28,103251,28.773387,41.097043,0,
78F,D,29,183322,28.777302,41.101659,0,
78F,D,30,180961,28.772573,41.10855,0,
78F,D,31,180041,28.77588,41.115404,0,
78F,D,32,102622,28.780472,41.107953,0,
78F,D,33,102613,28.781186,41.105594,0,
78F,D,34,182511,28.781536,41.100436,0,
78F,D,35,182521,28.783782,41.096523,0,
78F,D,36,182491,28.786625,41.094337,0,
78F,D,37,182501,28.788699,41.09681,0,
78F,D,38,126563,28.789635,41.098877,0,
78F,D,39,126572,28.789168,41.100594,0,
78F,D,40,126582,28.789822,41.104042,0,
78F,D,41,126592,28.791506,41.106341,0,
78F,D,42,127642,28.787299,41.106797,0,
78F,D,43,130852,28.78986,41.108416,0,
78F,D,44,130842,28.788977,41.110554,0,
78F,D,45,130832,28.78623,41.110894,0,
78F,D,46,183442,28.786143,41.112878,0,
78F,D,47,183431,28.790301,41.114206,0,
78F,D,48,130582,28.792286,41.111252,0,
78F,D,49,130572,28.792965,41.10865,0,
78F,D,50,122841,28.794395,41.107562,0,
78F,D,51,123672,28.801466,41.105248,0,
78F,D,52,128521,28.803633,41.101484,0,
78F,D,53,129221,28.804396,41.098954,0,
78F,D,54,129231,28.805829,41.096396,0,
78F,D,55,130482,28.806256,41.094893,0,
78F,D,56,181011,28.806653,41.09021,0,
78F,D,57,182881,28.80905,41.090438,0,
78F,D,58,128092,28.810978,41.091096,0,
78F,D,59,127812,28.810279,41.09594,0,
78F,D,60,131422,28.81063,41.097774,0,
78F,D,61,126042,28.811142,41.101248,0,
78F,D,62,126022,28.810087,41.102268,0,
78F,D,63,128232,28.80928,41.104689,0,
78F,D,64,124992,28.810013,41.106038,0,
78F,D,65,124422,28.810241,41.108655,0,
78F,D,66,123932,28.810079,41.111396,0,
78F,D,67,126782,28.810073,41.113079,0,
78F,D,68,128222,28.810464,41.114738,0,
78F,D,69,123292,28.810609,41.11697,0,
78F,D,70,123012,28.809542,41.118346,0,
78F,D,71,180092,28.807282,41.119922,0,
78F,D,72,182262,28.798871,41.118958,0,
78F,D,73,166682,28.795469,41.14182,0,
78F,G,1,166681,28.795469,41.141821,1,
78F,G,2,183181,28.786788,41.125776,1,
78F,G,3,182261,28.798625,41.118819,1,
78F,G,4,179451,28.803545,41.117955,1,
78F,G,5,180091,28.807437,41.119625,1,
78F,G,6,123011,28.809863,41.118093,1,
78F,G,7,123291,28.81018,41.116802,1,
78F,G,8,128221,28.810392,41.11461,1,
78F,G,9,126781,28.809903,41.11306,1,
78F,G,10,123931,28.810004,41.11115,1,
78F,G,11,124421,28.810088,41.108663,1,
78F,G,12,124991,28.809841,41.106068,1,
78F,G,13,128231,28.809326,41.10456,1,
78F,G,14,126021,28.810025,41.10217,1,
78F,G,15,126041,28.810827,41.101079,1,
78F,G,16,131421,28.810431,41.097893,1,
78F,G,17,127811,28.810249,41.095817,1,
78F,G,18,128091,28.810822,41.090948,1,
78F,G,19,182882,28.80919,41.090409,1,
78F,G,20,181012,28.806697,41.090217,1,
78F,G,21,130481,28.806525,41.094316,1,
78F,G,22,129232,28.806066,41.096712,1,
78F,G,23,129222,28.804533,41.099117,1,
78F,G,24,128522,28.80393,41.101625,1,
78F,G,25,130471,28.803816,41.104728,1,
78F,G,26,123671,28.801884,41.105365,1,
78F,G,27,130571,28.793276,41.108606,1,
78F,G,28,130581,28.792636,41.111246,1,
78F,G,29,183432,28.790537,41.114117,1,
78F,G,30,183441,28.786,41.113072,1,
78F,G,31,130831,28.786327,41.110838,1,
78F,G,32,130841,28.788801,41.110273,1,
78F,G,33,130851,28.789706,41.108366,1,
78F,G,34,127641,28.787063,41.107292,1,
78F,G,35,126581,28.789353,41.103874,1,
78F,G,36,102632,28.786521,41.102423,1,
78F,G,37,102611,28.781559,41.1057,1,
78F,G,38,102621,28.780838,41.108301,1,
78F,G,39,180042,28.776647,41.115005,1,
78F,G,40,180962,28.772279,41.108536,1,
78F,G,41,183321,28.776842,41.102155,1,
78F,G,42,103252,28.771987,41.098277,1,
78F,G,43,166022,28.769953,41.097693,1,
78F,G,44,133272,28.767264,41.098798,1,
78F,G,45,183361,28.770407,41.103288,1,
78F,G,46,183371,28.769857,41.107662,1,
78F,G,47,181151,28.767979,41.109042,1,
78F,G,48,104401,28.767867,41.112998,1,
78F,G,49,178081,28.770788,41.115476,1,
78F,G,50,180031,28.769072,41.119389,1,
78F,G,51,133811,28.767504,41.121734,1,
78F,G,52,181351,28.770292,41.124707,1,
78F,G,53,104411,28.774795,41.126523,1,
78F,G,54,110771,28.777631,41.127608,1,
78F,G,55,179552,28.781312,41.130278,1,
78F,G,56,110782,28.786496,41.130644,1,
78F,G,57,110811,28.788143,41.133748,1,
78F,G,58,110791,28.788062,41.137233,1,
78F,G,59,133381,28.788967,41.140138,1,
78F,G,60,182172,28.792274,41.142494,1,
78F,G,61,183531,28.79718,41.135152,1,
78F,G,62,179461,28.806177,41.124436,1,
78F,G,63,180942,28.80522,41.120493,1,
78F,G,64,165992,28.800914,41.119059,1,
78F,G,65,131651,28.805145,41.117801,1,
78F,G,66,131661,28.804648,41.11416,1,
78F,G,67,128341,28.803009,41.109951,1,
78F,G,68,304021,28.800995,41.10833,1,
78FB,D,1,103741,28.869067,41.051187,0,
78FB,D,2,123852,28.871636,41.051385,0,
78FB,D,3,123891,28.864394,41.054159,0,
78FB,D,4,101692,28.862459,41.054658,0,
78FB,D,5,102702,28.860028,41.054696,0,
78FB,D,6,123754,28.855118,41.055738,0,
78FB,D,7,127125,28.850936,41.056289,0,
78FB,D,8,127131,28.845776,41.05873,0,
78FB,D,9,166051,28.828268,41.064496,0,
78FB,D,10,126311,28.820653,41.06358,0,
78FB,D,11,126822,28.817819,41.063061,0,
78FB,D,12,131932,28.813617,41.068517,0,
78FB,D,13,166152,28.81165,41.07013,0,
78FB,D,14,123532,28.810663,41.072976,0,
78FB,D,15,126771,28.809185,41.076996,0,
78FB,D,16,123512,28.808511,41.07808,0,
78FB,D,17,128112,28.809015,41.081533,0,
78FB,D,18,128102,28.810642,41.085316,0,
78FB,D,19,128092,28.810978,41.091096,0,
78FB,D,20,127812,28.810279,41.09594,0,
78FB,D,21,131422,28.81063,41.097774,0,
78FB,D,22,126042,28.811142,41.101248,0,
78FB,D,23,126022,28.810087,41.102268,0,
78FB,D,24,128232,28.80928,41.104689,0,
78FB,D,25,124992,28.810013,41.106038,0,
78FB,D,26,124422,28.810241,41.108655,0,
78FB,D,27,123932,28.810079,41.111396,0,
78FB,D,28,126782,28.810073,41.113079,0,
78FB,D,29,128222,28.810464,41.114738,0,
78FB,D,30,123292,28.810609,41.11697,0,
78FB,D,31,123012,28.809542,41.118346,0,
78FB,D,32,180092,28.807282,41.119922,0,
78FB,D,33,131651,28.805145,41.117801,0,
78FB,D,34,131661,28.804648,41.11416,0,
78FB,D,35,128341,28.803009,41.109951,0,
78FB,D,36,130471,28.803816,41.104728,0,
78FB,D,37,123671,28.801884,41.105365,0,
78FB,D,38,177312,28.795868,41.107582,0,
78FB,D,39,133501,28.797037,41.111786,0,
78FB,D,40,133511,28.799639,41.117678,0,
78FB,D,41,165991,28.80109,41.118787,0,
78FB,D,42,180941,28.805945,41.120822,0,
78FB,D,43,179462,28.80633,41.123236,0,
78FB,D,44,183532,28.797107,41.135604,0,
78FB,D,45,166681,28.795469,41.141821,0,
78FB,G,1,166681,28.795469,41.141821,1,
78FB,G,2,183531,28.79718,41.135152,1,
78FB,G,3,179461,28.806177,41.124436,1,
78FB,G,4,180942,28.80522,41.120493,1,
78FB,G,5,165992,28.800914,41.119059,1,
78FB,G,6,133512,28.798888,41.117051,1,
78FB,G,7,133502,28.796617,41.111769,1,
78FB,G,8,177311,28.795803,41.107307,1,
78FB,G,9,123672,28.801466,41.105248,1,
78FB,G,10,122831,28.803915,41.102749,1,
78FB,G,11,130472,28.803912,41.106685,1,
78FB,G,12,128342,28.80329,41.110199,1,
78FB,G,13,131662,28.804826,41.114335,1,
78FB,G,14,131652,28.805338,41.117994,1,
78FB,G,15,180091,28.807437,41.119625,1,
78FB,G,16,123011,28.809863,41.118093,1,
78FB,G,17,123291,28.81018,41.116802,1,
78FB,G,18,128221,28.810392,41.11461,1,
78FB,G,19,126781,28.809903,41.11306,1,
78FB,G,20,123931,28.810004,41.11115,1,
78FB,G,21,124421,28.810088,41.108663,1,
78FB,G,22,124991,28.809841,41.106068,1,
78FB,G,23,128231,28.809326,41.10456,1,
78FB,G,24,126021,28.810025,41.10217,1,
78FB,G,25,126041,28.810827,41.101079,1,
78FB,G,26,131421,28.810431,41.097893,1,
78FB,G,27,127811,28.810249,41.095817,1,
78FB,G,28,128091,28.810822,41.090948,1,
78FB,G,29,128101,28.810705,41.0851,1,
78FB,G,30,128111,28.809635,41.081963,1,
78FB,G,31,166011,28.798957,41.087744,1,
78FB,G,32,102041,28.801844,41.088126,1,
78FB,G,33,102051,28.804888,41.084386,1,
78FB,G,34,123511,28.808296,41.07776,1,
78FB,G,35,126772,28.809651,41.075482,1,
78FB,G,36,123531,28.810333,41.072801,1,
78FB,G,37,166151,28.811593,41.069912,1,
78FB,G,38,131931,28.813364,41.068437,1,
78FB,G,39,127351,28.820528,41.069642,1,
78FB,G,40,100661,28.822516,41.067935,1,
78FB,G,41,104101,28.825855,41.065058,1,
78FB,G,42,126311,28.820653,41.06358,1,
78FB,G,43,102771,28.842698,41.059379,1,
78FB,G,44,125201,28.848743,41.05594,1,
78FB,G,45,125211,28.850891,41.05546,1,
78FB,G,46,123752,28.85523,41.054074,1,
78FB,G,47,123831,28.859428,41.053732,1,
78FB,G,48,123841,28.866554,41.052594,1,
78FB,G,49,103741,28.869067,41.051187,1,
78G,D,1,302011,28.747317,41.106236,0,
78G,D,2,180441,28.749904,41.105411,0,
78G,D,3,102061,28.753943,41.10516,0,
78G,D,4,102071,28.753506,41.106849,0,
78G,D,5,102081,28.753912,41.108494,0,
78G,D,6,102091,28.75673,41.108966,0,
78G,D,7,102101,28.758734,41.107021,0,
78G,D,8,102111,28.761406,41.103844,0,
78G,D,9,102121,28.762378,41.102481,0,
78G,D,10,102131,28.761545,41.099095,0,
78G,D,11,131151,28.760543,41.099236,0,
78G,D,12,130301,28.753371,41.096847,0,
78G,D,13,133971,28.751796,41.091047,0,
78G,D,14,183971,28.751332,41.089529,0,
78G,D,15,133981,28.751196,41.087029,0,
78G,D,16,133991,28.751051,41.084612,0,
78G,D,17,183981,28.750938,41.082549,0,
78G,D,18,124251,28.750857,41.080739,0,
78G,D,19,124241,28.750694,41.076887,0,
78G,D,20,126851,28.750607,41.073586,0,
78G,D,21,127461,28.751722,41.072182,0,
78G,D,22,124271,28.752495,41.069899,0,
78G,D,23,124281,28.753144,41.067943,0,
78G,D,24,124291,28.75338,41.065206,0,
78G,D,25,126372,28.752509,41.062728,0,
78G,D,26,101351,28.747241,41.062238,0,
78G,D,27,128081,28.750441,41.060824,0,
78G,D,28,131771,28.754748,41.060208,0,
78G,D,29,178291,28.761489,41.05614,0,
78G,D,30,132391,28.764674,41.056182,0,
78G,D,31,132402,28.773845,41.059879,0,
78G,D,32,105121,28.783347,41.062236,0,
78G,D,33,123921,28.788359,41.062655,0,
78G,D,34,131791,28.795871,41.064251,0,
78G,D,35,131781,28.803778,41.063516,0,
78G,D,36,124021,28.80682,41.064536,0,
78G,D,37,126802,28.810528,41.068117,0,
78G,D,38,123532,28.810663,41.072976,0,
78G,D,39,126771,28.809185,41.076996,0,
78G,D,40,123512,28.808511,41.07808,0,
78G,D,41,102051,28.804888,41.084386,0,
78G,D,42,102042,28.80203,41.088451,0,
78G,D,43,102782,28.803894,41.092363,0,
78G,D,44,130481,28.806525,41.094316,0,
78G,D,45,129232,28.806066,41.096712,0,
78G,D,46,129222,28.804533,41.099117,0,
78G,D,47,128522,28.80393,41.101625,0,
78G,D,48,130472,28.803912,41.106685,0,
78G,D,49,128342,28.80329,41.110199,0,
78G,D,50,182381,28.806393,41.113549,0,
78G,D,51,126782,28.810073,41.113079,0,
78G,D,52,128222,28.810464,41.114738,0,
78G,D,53,123292,28.810609,41.11697,0,
78G,D,54,123012,28.809542,41.118346,0,
78G,D,55,180092,28.807282,41.119922,0,
78G,D,56,179452,28.803415,41.118105,0,
78G,D,57,165991,28.80109,41.118787,0,
78G,D,58,180941,28.805945,41.120822,0,
78G,D,59,179462,28.80633,41.123236,0,
78G,D,60,183532,28.797107,41.135604,0,
78G,D,61,166681,28.795469,41.141821,0,
78G,G,1,166681,28.795469,41.141821,1,
78G,G,2,183531,28.79718,41.135152,1,
78G,G,3,179461,28.806177,41.124436,1,
78G,G,4,180942,28.80522,41.120493,1,
78G,G,5,165992,28.800914,41.119059,1,
78G,G,6,179451,28.803545,41.117955,1,
78G,G,7,180091,28.807437,41.119625,1,
78G,G,8,123011,28.809863,41.118093,1,
78G,G,9,123291,28.81018,41.116802,1,
78G,G,10,128221,28.810392,41.11461,1,
78G,G,11,126781,28.809903,41.11306,1,
78G,G,12,182382,28.806269,41.113613,1,
78G,G,13,128341,28.803009,41.109951,1,
78G,G,14,130471,28.803816,41.104728,1,
78G,G,15,128521,28.803633,41.101484,1,
78G,G,16,129221,28.804396,41.098954,1,
78G,G,17,129231,28.805829,41.096396,1,
78G,G,18,130482,28.806256,41.094893,1,
78G,G,19,102781,28.803947,41.092889,1,
78G,G,20,166011,28.798957,41.087744,1,
78G,G,21,102041,28.801844,41.088126,1,
78G,G,22,102051,28.804888,41.084386,1,
78G,G,23,123511,28.808296,41.07776,1,
78G,G,24,126772,28.809651,41.075482,1,
78G,G,25,123531,28.810333,41.072801,1,
78G,G,26,126801,28.810145,41.068048,1,
78G,G,27,124022,28.805314,41.064704,1,
78G,G,28,131782,28.803348,41.063688,1,
78G,G,29,131792,28.794341,41.064512,1,
78G,G,30,131802,28.790786,41.064686,1,
78G,G,31,176001,28.780712,41.063561,1,
78G,G,32,132401,28.773354,41.059932,1,
78G,G,33,132392,28.764629,41.05647,1,
78G,G,34,178292,28.761586,41.056427,1,
78G,G,35,102181,28.760549,41.060729,1,
78G,G,36,126372,28.752509,41.062728,1,
78G,G,37,124292,28.753552,41.065229,1,
78G,G,38,124282,28.753232,41.068141,1,
78G,G,39,124272,28.752624,41.069993,1,
78G,G,40,127462,28.751872,41.072136,1,
78G,G,41,126852,28.751889,41.074472,1,
78G,G,42,124242,28.752002,41.076984,1,
78G,G,43,124252,28.752173,41.080442,1,
78G,G,44,183982,28.752333,41.082884,1,
78G,G,45,133992,28.7524,41.084821,1,
78G,G,46,133982,28.75252,41.086952,1,
78G,G,47,183972,28.752666,41.089404,1,
78G,G,48,133972,28.753355,41.091409,1,
78G,G,49,130302,28.753541,41.096748,1,
78G,G,50,131152,28.760407,41.099235,1,
78G,G,51,102141,28.762459,41.097105,1,
78G,G,52,102151,28.763188,41.099543,1,
78G,G,53,102122,28.762789,41.102423,1,
78G,G,54,102112,28.761562,41.10408,1,
78G,G,55,102102,28.758947,41.107239,1,
78G,G,56,102092,28.756607,41.109118,1,
78G,G,57,102082,28.75381,41.108602,1,
78G,G,58,102072,28.753397,41.106729,1,
78G,G,59,102062,28.753421,41.105174,1,
78G,G,60,180442,28.749676,41.105422,1,
78G,G,61,302011,28.747317,41.106236,1,
78H,D,1,306031,28.969906,41.018404,0,
78H,D,2,107732,28.964033,41.020371,0,
78H,D,3,105767,28.958936,41.020375,0,
78H,D,4,105751,28.956894,41.017674,0,
78H,D,5,105741,28.954335,41.014696,0,
78H,D,6,105731,28.953055,41.011718,0,
78H,D,7,105161,28.949758,41.010785,0,
78H,D,8,107191,28.945037,41.013959,0,
78H,D,9,107201,28.942856,41.015476,0,
78H,D,10,107212,28.93954,41.017803,0,
78H,D,11,107221,28.935257,41.020745,0,
78H,D,12,107232,28.93046,41.02406,0,
78H,D,13,126802,28.810528,41.068117,0,
78H,D,14,123532,28.810663,41.072976,0,
78H,D,15,126771,28.809185,41.076996,0,
78H,D,16,123512,28.808511,41.07808,0,
78H,D,17,128112,28.809015,41.081533,0,
78H,D,18,128102,28.810642,41.085316,0,
78H,D,19,128092,28.810978,41.091096,0,
78H,D,20,127812,28.810279,41.09594,0,
78H,D,21,131422,28.81063,41.097774,0,
78H,D,22,126042,28.811142,41.101248,0,
78H,D,23,126022,28.810087,41.102268,0,
78H,D,24,128232,28.80928,41.104689,0,
78H,D,25,124992,28.810013,41.106038,0,
78H,D,26,124422,28.810241,41.108655,0,
78H,D,27,123932,28.810079,41.111396,0,
78H,D,28,126782,28.810073,41.113079,0,
78H,D,29,128222,28.810464,41.114738,0,
78H,D,30,123292,28.810609,41.11697,0,
78H,D,31,123012,28.809542,41.118346,0,
78H,D,32,180092,28.807282,41.119922,0,
78H,D,33,131651,28.805145,41.117801,0,
78H,D,34,131661,28.804648,41.11416,0,
78H,D,35,133522,28.803098,41.112425,0,
78H,D,36,134012,28.802822,41.114997,0,
78H,D,37,165991,28.80109,41.118787,0,
78H,D,38,180941,28.805945,41.120822,0,
78H,D,39,179462,28.80633,41.123236,0,
78H,D,40,183532,28.797107,41.135604,0,
78H,D,41,166681,28.795469,41.141821,0,
78H,G,1,166681,28.795469,41.141821,1,
78H,G,2,183531,28.79718,41.135152,1,
78H,G,3,179461,28.806177,41.124436,1,
78H,G,4,180942,28.80522,41.120493,1,
78H,G,5,165992,28.800914,41.119059,1,
78H,G,6,134011,28.802486,41.115054,1,
78H,G,7,133521,28.802714,41.112282,1,
78H,G,8,131662,28.804826,41.114335,1,
78H,G,9,131652,28.805338,41.117994,1,
78H,G,10,180091,28.807437,41.119625,1,
78H,G,11,123011,28.809863,41.118093,1,
78H,G,12,123291,28.81018,41.116802,1,
78H,G,13,128221,28.810392,41.11461,1,
78H,G,14,126781,28.809903,41.11306,1,
78H,G,15,123931,28.810004,41.11115,1,
78H,G,16,124421,28.810088,41.108663,1,
78H,G,17,124991,28.809841,41.106068,1,
78H,G,18,128231,28.809326,41.10456,1,
78H,G,19,126021,28.810025,41.10217,1,
78H,G,20,126041,28.810827,41.101079,1,
78H,G,21,131421,28.810431,41.097893,1,
78H,G,22,127811,28.810249,41.095817,1,
78H,G,23,128091,28.810822,41.090948,1,
78H,G,24,128101,28.810705,41.0851,1,
78H,G,25,128111,28.809635,41.081963,1,
78H,G,26,166011,28.798957,41.087744,1,
78H,G,27,102041,28.801844,41.088126,1,
78H,G,28,102052,28.804225,41.084801,1,
78H,G,29,123511,28.808296,41.07776,1,
78H,G,30,126772,28.809651,41.075482,1,
78H,G,31,123531,28.810333,41.072801,1,
78H,G,32,126801,28.810145,41.068048,1,
78H,G,33,107231,28.93027,41.023567,1,
78H,G,34,107222,28.934236,41.020832,1,
78H,G,35,107211,28.937642,41.018475,1,
78H,G,36,107202,28.940739,41.016335,1,
78H,G,37,107192,28.944508,41.013737,1,
78H,G,38,105162,28.948297,41.011185,1,
78H,G,39,105732,28.953581,41.011652,1,
78H,G,40,105742,28.954647,41.014514,1,
78H,G,41,105752,28.957742,41.018125,1,
78H,G,42,105762,28.959865,41.020959,1,
78H,G,43,119241,28.969235,41.02492,1,
78H,G,44,117431,28.970329,41.023701,1,
78H,G,45,117423,28.974404,41.022167,1,
78H,G,46,306031,28.969906,41.018404,1,
78M,D,1,309101,28.992062,41.066506,0,
78M,D,2,118104,28.976676,41.067688,0,
78M,D,3,118661,28.961087,41.056817,0,
78M,D,4,182331,28.947236,41.050139,0,
